user_id,source, purchase
236e5b665b,othe, Строительство и ремонт
4072ceca17,othe, Электроника
2334f1f506,othe, Товары для животных
be9ad6a982,othe, Бытовая техника
d0e5bc031f,contex, Товары для животных
4d7c1ec18c,othe, Электроника
5139001b6c,othe, Бытовая техника
76d7306275,contex, Досуг
b01d58cfb6,othe, Электроника
d5c5115509,othe, Бытовая техника
8956be70cc,contex, Бытовая техника
d9a7c116b7,othe, Электроника
5a02f47382,othe, Бытовая техника
8ae919bcf5,othe, Электроника
68c9c41dc8,othe, Бытовая техника
46dea2fc02,othe, Бытовая техника
ea2afb979f,othe, Строительство и ремонт
08abe86129,othe, Продукты
13e16d30a1,othe, Строительство и ремонт
7366c004dd,emai, Досуг
6cfb9c0d47,contex, Электроника
e214ebc3d8,contex, Электроника
7ce9dd9856,emai, Бытовая техника
0e26b5e178,othe, Электроника
b2d6f4b96b,contex, Строительство и ремонт
2d2e4439f6,othe, Бытовая техника
751519532c,othe, Досуг
f52a0bd4f3,contex, Бытовая техника
3b9e35c586,othe, Досуг
e6be34aa58,othe, Продукты
a7c902ccfd,othe, Бытовая техника
e0a096a0c4,othe, Электроника
62c01ba3ee,othe, Электроника
20d1aabae7,contex, Бытовая техника
36324a80e8,othe, Товары для животных
7db3a49d7a,contex, Продукты
6a17962405,contex, Досуг
976b9099bb,contex, Бытовая техника
7a1235c6b2,othe, Бытовая техника
0c141b9d11,othe, Электроника
c7a1816c16,othe, Бытовая техника
3d2f8f1eaa,othe, Продукты
333a446b1a,contex, Электроника
9bcb34ca3e,contex, Бытовая техника
6c8039ec0b,Non, Бытовая техника
bbaef4ead7,othe, Досуг
3590f101b7,othe, Бытовая техника
2250275b93,othe, Досуг
978a1db35d,contex, Продукты
7c3eff695d,contex, Бытовая техника
d9aaf3625d,contex, Досуг
a6fdb7efd0,contex, Строительство и ремонт
b660c38038,contex, Электроника
431d8bcf48,othe, Электроника
70dd8b05b7,othe, Строительство и ремонт
07c30dc4bc,contex, Продукты
52f3102bbe,emai, Строительство и ремонт
fe18fd151c,othe, Электроника
f098a292b5,contex, Строительство и ремонт
8451d218b7,emai, Продукты
0a07715f8b,othe, Товары для животных
53fa70cd0a,othe, Электроника
554cffdc42,othe, Досуг
7a7b4ad9b8,Non, Бытовая техника
8142637a47,othe, Электроника
6cfdaf36b9,contex, Бытовая техника
e66e26ccaf,othe, Строительство и ремонт
e998b0efdf,othe, Продукты
1df5fdee11,contex, Бытовая техника
6d2b30f845,contex, Товары для животных
634c1d7e4e,contex, Бытовая техника
4c59e81d44,contex, Продукты
20d9844728,othe, Электроника
95481d28e1,contex, Продукты
73fffcbb65,contex, Строительство и ремонт
e736bd4085,othe, Строительство и ремонт
899017a076,contex, Бытовая техника
7c3fd1ee41,othe, Бытовая техника
0112d921ad,othe, Досуг
05b4a4926d,othe, Продукты
9ebba9a7b3,othe, Электроника
f54a353cc8,othe, Продукты
2985fa5251,othe, Строительство и ремонт
26c78820af,othe, Бытовая техника
36c9cf89bb,othe, Товары для животных
d1cafbb9d3,contex, Электроника
976e3cd27c,othe, Электроника
7609265f31,contex, Электроника
9d04bb57e6,contex, Электроника
ed93ee4370,contex, Товары для животных
ef0f3269c3,contex, Электроника
f5e83a17af,othe, Электроника
845454eb25,othe, Досуг
136193f9ba,othe, не определена
fce9b53c13,emai, Досуг
c17b697fe3,othe, Досуг
ccafb5cfce,contex, Электроника
ebeede9566,othe, Бытовая техника
06e9146e39,othe, Электроника
598fff580c,contex, Электроника
70a3198338,othe, Бытовая техника
6f16b5562b,othe, Электроника
82b450ea2e,othe, Продукты
dcd5c867cf,othe, Товары для животных
ff659a28b7,contex, Досуг
74fc88f5d1,othe, Бытовая техника
b1725f8ef0,contex, Бытовая техника
9c4e6055df,othe, Продукты
4ae4547884,othe, Электроника
66eb0896dd,othe, Продукты
c514adbd83,othe, Электроника
62b2386c1c,othe, Досуг
1136653d20,othe, Досуг
16ad676a50,othe, Строительство и ремонт
13e88c06a2,othe, Продукты
7dc4993952,contex, Продукты
656aa8fb83,Non, Досуг
890230dfa0,othe, Продукты
aa1db4b36d,emai, Электроника
bb7ef21be6,othe, Электроника
aa40001201,othe, Товары для животных
dced838e4c,othe, Электроника
1558cc2bef,othe, Электроника
9de16bd163,othe, Бытовая техника
d070451cb7,othe, Досуг
535a0a7fd2,othe, Продукты
b8bed245d4,othe, Электроника
9c7398b5a2,othe, Электроника
d77e3ff3d8,contex, Электроника
5740086d40,othe, Продукты
b0231e8bb8,othe, Продукты
2f5e4f200e,contex, Электроника
224bb02440,emai, Досуг
5d09df0a70,othe, Строительство и ремонт
4fae7f1038,contex, Бытовая техника
35d3b36012,emai, Продукты
f504240604,contex, Досуг
38593d010c,othe, Электроника
372182dfe7,contex, Бытовая техника
c7d31b5322,othe, Продукты
6855dd174e,contex, Бытовая техника
3d5c4ee62c,othe, Электроника
6988567303,othe, Электроника
bae7add73a,contex, Электроника
e49a5df2aa,othe, Электроника
e262359530,othe, Товары для животных
12072d9e49,contex, Строительство и ремонт
27fc5109c8,othe, Электроника
8d2a3b3fe6,othe, Продукты
67cd82b367,othe, Электроника
191cefdb6e,othe, Досуг
71ad285ac3,othe, Электроника
e029d6e1dc,othe, Продукты
4af1e0c56b,othe, Электроника
0e56c00b21,othe, Электроника
216b503bee,contex, Товары для животных
81da2b0fca,contex, Электроника
9fcce69287,othe, Электроника
b6e9702ab6,othe, Электроника
0a97f18461,othe, Электроника
7f7efbcf8d,othe, Бытовая техника
e5e8f27d21,othe, Электроника
de465d6615,othe, Досуг
2659b22fd9,emai, Строительство и ремонт
b0d7c401d6,othe, Продукты
8af51088a0,contex, не определена
79d5fa9e4f,contex, Продукты
fea109639c,othe, Бытовая техника
1c08931d92,contex, Товары для животных
599bfa0616,othe, Строительство и ремонт
bf3beef628,othe, Электроника
0f2d86bca6,emai, Бытовая техника
44b572a76b,othe, Электроника
d4e7790d8b,othe, Товары для животных
864f229283,othe, Досуг
307a397904,othe, Электроника
255b178f6b,othe, Бытовая техника
84af74688b,othe, Бытовая техника
68bb7edac2,othe, Продукты
db89ebbb94,contex, Строительство и ремонт
eb39262ff5,contex, Электроника
5d4b287d40,othe, Строительство и ремонт
7ec5981242,othe, Продукты
9b0a694178,othe, Досуг
3aa25fdfe8,emai, Бытовая техника
afe62b2138,contex, Электроника
6c90a4118a,contex, Электроника
724c727778,othe, Бытовая техника
0e515a69d7,othe, Продукты
9a85a229a2,othe, Бытовая техника
631e8ac2cb,emai, Строительство и ремонт
fe70e17d90,othe, Товары для животных
d15ea2f086,othe, Бытовая техника
cacbb038f7,othe, Электроника
bc0d5e8d4e,othe, Электроника
6f4f14ebc6,othe, Электроника
a7774f0517,contex, Продукты
2ef38ed257,contex, Товары для животных
d8e40a827b,othe, Товары для животных
a8c79814bc,contex, Электроника
60f5e492fa,emai, Досуг
2809dbf3a9,othe, Досуг
dba4001826,contex, Электроника
85411bb5a5,othe, Электроника
47e6bc8f0d,othe, Электроника
b36327fe75,othe, Электроника
a5c67b52d9,contex, Досуг
4885729a0f,contex, Электроника
ce1d14c718,othe, Продукты
c851f03086,contex, Продукты
7b687f4160,contex, Электроника
07fd167458,othe, Бытовая техника
cf60c16749,othe, Товары для животных
3c5f21432c,othe, Бытовая техника
545aa9f44b,othe, Бытовая техника
13fac0d405,contex, Бытовая техника
088d22bc59,emai, Бытовая техника
4796b086c8,othe, Электроника
c20a8714ab,othe, Строительство и ремонт
8ecf75a399,othe, Бытовая техника
bc56bbf576,contex, Электроника
434d630b6e,contex, Электроника
eef00e8a37,othe, Продукты
56eab4cd21,othe, Электроника
2b95759653,othe, Досуг
dfa3a6e5b3,othe, Бытовая техника
fc21f5f617,othe, Бытовая техника
d5f8a2f57f,contex, Продукты
a5a297e53b,othe, Бытовая техника
e0e7c0213e,othe, Электроника
e1f141314c,contex, Товары для животных
48cf500002,contex, Продукты
0805db4606,contex, Досуг
10e25f64a8,othe, Электроника
83666e3e71,othe, Продукты
443b546650,othe, Досуг
382d748d26,othe, Бытовая техника
9505ed9769,othe, Бытовая техника
faa0283824,othe, Электроника
e64b5b3a04,othe, не определена
2867baebbc,othe, Бытовая техника
c6ee516fbc,othe, Строительство и ремонт
b9a7f7c97e,othe, Электроника
